GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-200768-203382-1627783-1627832-1628384-,K. Lowry - A. Baynes - P. Siakam - F. VanVleet - O. Anunoby,1610612761,TOR,10,3,7,0.3,11.4,9.2,20.9,0.44,3.5,10.8,0.324,3.1,3.6,0.861,2.0,8.9,10.9,6.3,3.5,1.7,0.8,1.5,5.2,3.4,25.0,-0.8,271,833,14679,8308,249,322,261,7348,255,118,6153,799,1236,3767,562,236,267,256,14492,808,2321,14318,14674,683,300,8672
Lineups,-200782-201569-203506-1626174-1628021-,P. Tucker - E. Gordon - V. Oladipo - C. Wood - D. Nwaba,1610612745,HOU,1,0,1,0.0,11.4,11.0,20.0,0.55,3.0,11.0,0.273,1.0,3.0,0.333,0.0,10.0,10.0,5.0,6.0,6.0,0.0,0.0,3.0,4.0,26.0,8.0,5846,8622,4787,8622,251,172,276,3835,326,92,6484,4235,1374,7478,6835,127,291,425,14763,2,4787,1,13551,351,276,194
Lineups,-203503-203991-1628381-1628989-1629027-,T. Snell - C. Capela - J. Collins - K. Huerter - T. Young,1610612737,ATL,16,10,6,0.625,11.4,10.6,21.7,0.49,2.6,7.2,0.365,3.1,4.1,0.769,3.4,9.1,12.5,6.3,2.9,1.4,1.6,1.1,4.9,4.4,27.0,2.3,81,80,14594,5775,252,214,233,6450,671,378,5007,797,667,4567,193,184,146,258,14114,1018,394,14228,14562,316,248,2698
Lineups,-201961-202709-203486-203924-1630180-,W. Ellington - C. Joseph - M. Plumlee - J. Grant - S. Bey,1610612765,DET,4,2,2,0.5,11.4,9.5,19.5,0.487,2.0,8.3,0.242,4.5,6.0,0.75,1.3,9.3,10.5,4.5,3.5,0.5,2.0,0.5,3.3,4.3,25.5,-0.8,1342,1419,11786,6055,246,301,313,6458,822,266,7026,325,216,4604,1741,178,276,606,14492,4121,95,11159,14151,335,289,8628
Lineups,-203382-1627783-1627832-1628384-1629018-,A. Baynes - P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr.,1610612761,TOR,3,0,3,0.0,11.3,9.3,20.7,0.452,4.0,9.7,0.414,4.0,5.0,0.8,2.0,8.3,10.3,4.7,2.0,1.3,1.7,1.3,5.0,5.0,26.7,1.3,1988,8622,13478,8622,259,316,262,7080,122,168,4371,372,413,4235,562,262,283,590,12840,1034,375,14275,14566,170,263,4127
Lineups,-203083-1626204-1629012-1629636-1630171-,A. Drummond - L. Nance Jr. - C. Sexton - D. Garland - I. Okoro,1610612739,CLE,6,3,3,0.5,11.3,9.2,18.8,0.487,1.7,5.3,0.313,3.5,5.2,0.677,2.2,10.8,13.0,6.5,5.5,1.5,0.7,1.0,4.2,4.3,23.5,-0.7,715,833,13478,6055,255,323,353,6466,1748,822,6190,697,410,5418,547,106,106,231,14756,869,2439,12417,14493,322,360,8530
Lineups,-201572-201950-203114-203507-1628978-,B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo - D. DiVincenzo,1610612749,MIL,45,31,14,0.689,11.3,11.5,22.2,0.521,3.4,9.1,0.377,3.6,4.9,0.735,2.0,9.2,11.2,7.0,3.4,2.1,1.2,0.8,3.6,4.6,30.1,2.7,2,3,14814,5247,257,161,210,4252,289,192,4865,693,580,5178,1286,179,222,219,14486,282,544,12391,14251,283,161,2457
Lineups,-201567-1626224-1628386-1629012-1630171-,K. Love - C. Osman - J. Allen - C. Sexton - I. Okoro,1610612739,CLE,4,0,4,0.0,11.3,8.3,21.8,0.379,3.0,7.0,0.429,4.0,5.3,0.762,4.0,7.3,11.3,5.5,4.0,1.0,0.5,3.3,3.5,6.3,23.5,-7.8,1342,8622,14165,8622,258,421,229,8788,326,384,4155,372,404,4594,80,385,217,387,14541,1192,2722,14808,14198,82,360,14540
Lineups,-202689-203935-1627759-1628369-1628464-,K. Walker - M. Smart - J. Brown - J. Tatum - D. Theis,1610612738,BOS,7,1,6,0.143,11.3,10.7,21.7,0.493,4.9,10.9,0.447,3.6,4.3,0.833,1.3,7.1,8.4,6.4,2.4,1.7,1.6,0.9,4.3,4.6,29.9,1.9,542,2861,14594,8607,256,209,232,6429,97,117,4026,694,650,3930,1730,394,509,245,13970,802,393,12393,14502,286,175,3789
Lineups,-202331-202694-202695-202704-1627826-,P. George - M. Morris Sr. - K. Leonard - R. Jackson - I. Zubac,1610612746,LAC,19,15,4,0.789,11.3,10.4,19.7,0.527,3.5,7.2,0.489,2.9,3.4,0.862,1.8,9.4,11.3,5.9,3.0,1.6,0.5,1.0,3.4,3.9,27.2,4.1,48,27,14165,4950,254,229,310,4197,254,376,3901,1303,1305,3766,1296,170,216,365,14125,850,3506,12417,14194,595,244,1078
Lineups,-202684-203095-1627759-1628369-1629682-,T. Thompson - E. Fournier - J. Brown - J. Tatum - T. Waters,1610612738,BOS,1,1,0,1.0,11.3,14.0,27.0,0.519,3.0,9.0,0.333,1.0,2.0,0.5,5.0,7.0,12.0,8.0,1.0,1.0,0.0,2.0,5.0,3.0,32.0,-1.0,5846,2861,1,1,260,67,87,4271,326,193,5164,4235,2366,6170,37,398,165,91,8626,1192,4787,14429,14566,744,131,8720
Lineups,-2546-1626178-1626181-1629014-1629642-,C. Anthony - R. Hollis-Jefferson - N. Powell - A. Simons - N. Little,1610612757,POR,1,0,1,0.0,11.2,11.0,22.0,0.5,5.0,11.0,0.455,5.0,6.0,0.833,5.0,6.0,11.0,9.0,1.0,1.0,2.0,0.0,4.0,4.0,32.0,10.0,5846,8622,4787,8622,263,172,212,4380,60,92,3974,175,216,3930,37,544,223,60,8626,1192,95,1,14288,351,131,90
Lineups,-1626164-1628470-1628969-1628975-1629028-,D. Booker - T. Craig - M. Bridges - J. Carter - D. Ayton,1610612756,PHX,1,1,0,1.0,11.2,10.0,21.0,0.476,3.0,6.0,0.5,5.0,6.0,0.833,4.0,8.0,12.0,7.0,1.0,2.0,3.0,0.0,3.0,3.0,28.0,2.0,5846,2861,1,1,262,238,242,6583,326,570,2382,175,216,3930,80,272,165,161,8626,284,26,1,13551,744,216,2742
Lineups,-2730-201588-1627788-1629003-1630178-,D. Howard - G. Hill - F. Korkmaz - S. Milton - T. Maxey,1610612755,PHI,2,1,1,0.5,11.2,10.5,19.5,0.538,3.5,6.5,0.538,3.5,5.0,0.7,1.5,8.0,9.5,8.0,3.0,2.5,1.5,0.5,4.5,3.0,28.0,6.5,3209,2861,4787,6055,261,217,313,3992,255,506,2331,697,413,5335,1390,272,371,91,14125,215,399,11159,14522,744,216,441
Lineups,-1626224-1628386-1629012-1629636-1630171-,C. Osman - J. Allen - C. Sexton - D. Garland - I. Okoro,1610612739,CLE,7,3,4,0.429,11.1,9.4,20.6,0.458,2.4,8.3,0.293,2.6,3.6,0.72,2.7,6.6,9.3,5.6,4.0,1.7,0.7,0.9,5.0,3.6,23.9,-3.1,542,833,14165,7631,264,313,269,6924,748,264,6313,1382,1241,5240,452,497,386,384,14541,802,2422,12393,14566,635,352,12863
Lineups,-201980-203118-203954-1627732-1627788-,D. Green - M. Scott - J. Embiid - B. Simmons - F. Korkmaz,1610612755,PHI,1,1,0,1.0,11.1,10.0,23.0,0.435,6.0,15.0,0.4,4.0,6.0,0.667,5.0,10.0,15.0,6.0,2.0,4.0,2.0,0.0,5.0,5.0,30.0,9.0,5846,2861,1,1,265,238,181,7439,18,22,4419,372,216,5423,37,127,63,267,12840,15,95,1,14566,170,162,137
Lineups,-203121-203488-1628977-1629652-1629676-,D. Miller - M. Muscala - H. Diallo - L. Dort - I. Roby,1610612760,OKC,1,1,0,1.0,11.1,9.0,17.0,0.529,2.0,4.0,0.5,1.0,5.0,0.2,3.0,9.0,12.0,5.0,5.0,1.0,1.0,0.0,4.0,4.0,21.0,2.0,5846,2861,1,1,267,326,425,4148,822,1350,2382,4235,413,7628,212,185,165,425,14710,1192,575,1,14288,351,454,2742
Lineups,-202339-1628404-1628411-1629637-1630184-,E. Bledsoe - J. Hart - W. Iwundu - J. Hayes - K. Lewis Jr.,1610612740,NOP,1,0,1,0.0,11.1,9.0,19.0,0.474,2.0,4.0,0.5,5.0,5.0,1.0,4.0,7.0,11.0,7.0,7.0,4.0,2.0,1.0,6.0,6.0,25.0,1.0,5846,8622,4787,8622,271,326,324,6618,822,1350,2382,175,413,1,80,398,223,161,14791,15,95,12417,14692,87,300,4282
Lineups,-203937-1628960-1629001-1629630-1630214-,K. Anderson - G. Allen - D. Melton - J. Morant - X. Tillman,1610612763,MEM,2,1,1,0.5,11.1,10.5,19.0,0.553,3.5,6.5,0.538,4.0,5.0,0.8,2.0,8.0,10.0,5.5,3.0,3.5,0.5,0.5,3.5,4.5,28.5,6.5,3209,2861,4787,6055,266,217,324,3824,255,506,2331,372,413,4235,562,272,291,387,14125,67,2722,11159,14198,290,211,441
Lineups,-1626157-1627823-1629006-1629669-1629675-,K. Towns - J. Hernangomez - J. Okogie - J. Nowell - N. Reid,1610612750,MIN,1,1,0,1.0,11.1,7.0,13.0,0.538,4.0,9.0,0.444,11.0,13.0,0.846,1.0,8.0,9.0,5.0,3.0,3.0,0.0,0.0,5.0,8.0,29.0,6.0,5846,2861,1,1,267,564,724,3992,122,193,4029,6,9,3891,1861,272,394,425,14125,84,4787,1,14566,26,184,462
Lineups,-202689-203935-1627759-1628369-1629057-,K. Walker - M. Smart - J. Brown - J. Tatum - R. Williams III,1610612738,BOS,10,6,4,0.6,11.1,10.4,20.5,0.507,4.0,9.4,0.426,2.2,2.6,0.846,3.1,7.6,10.7,7.5,3.6,1.2,1.1,0.5,4.9,3.6,27.0,0.3,271,254,14165,5818,269,227,270,4363,122,180,4314,1607,1987,3891,208,354,270,136,14519,1142,567,11159,14563,629,248,5843
Lineups,-203552-203954-1627732-1627788-1629680-,S. Curry - J. Embiid - B. Simmons - F. Korkmaz - M. Thybulle,1610612755,PHI,2,1,1,0.5,11.1,12.0,22.0,0.545,2.5,8.0,0.313,3.5,4.5,0.778,1.5,6.5,8.0,6.5,1.5,5.0,2.0,0.5,3.0,5.5,30.0,9.0,3209,2861,4787,6055,270,129,212,3876,684,273,6190,697,601,4497,1390,499,521,231,12376,5,95,11159,13551,147,162,137
Lineups,-201980-202699-1628396-1629003-1629680-,D. Green - T. Harris - T. Bradley - S. Milton - M. Thybulle,1610612755,PHI,2,2,0,1.0,11.0,14.0,21.5,0.651,4.0,5.5,0.727,5.5,5.5,1.0,1.5,8.5,10.0,7.5,1.0,3.5,1.0,1.0,3.5,4.5,37.5,13.5,3209,1419,1,1,272,67,236,2575,122,777,1492,159,378,1,1390,248,291,136,8626,67,575,12417,14198,290,64,30
Lineups,-201588-201980-202699-203552-203954-,G. Hill - D. Green - T. Harris - S. Curry - J. Embiid,1610612755,PHI,2,1,1,0.5,11.0,9.5,21.5,0.442,1.0,4.5,0.222,2.5,3.0,0.833,1.5,6.0,7.5,2.0,0.5,1.0,1.5,0.5,3.5,2.5,22.5,-6.5,3209,2861,4787,6055,273,301,236,7341,2463,1223,7070,1385,1374,3930,1390,544,639,2408,6840,1192,399,11159,14198,1390,402,14361
Lineups,-203920-1626169-1627761-1630201-1630273-,K. Birch - S. Johnson - D. Bembry - M. Flynn - F. Gillespie,1610612761,TOR,3,0,3,0.0,11.0,9.7,22.3,0.433,3.0,9.3,0.321,3.7,5.3,0.688,2.7,5.3,8.0,5.7,1.3,3.0,0.7,1.0,3.3,3.3,26.0,-1.7,1988,8622,13478,8622,274,292,204,7475,326,182,6157,678,396,5396,454,791,521,375,12192,84,2439,12417,14170,687,276,10219
Lineups,-201949-202339-1626195-1629638-1630230-,J. Johnson - E. Bledsoe - W. Hernangomez - N. Alexander-Walker - N. Marshall,1610612740,NOP,4,1,3,0.25,10.9,10.0,19.0,0.526,1.8,5.0,0.35,5.0,7.0,0.714,1.3,7.8,9.0,6.0,3.0,0.8,1.0,0.3,3.3,6.3,26.8,-1.5,1342,2861,13478,8343,279,238,324,4198,1714,868,5122,175,125,5245,1741,347,394,267,14125,3602,575,10262,14151,82,262,9971
Lineups,-203486-203924-1628372-1629004-1630180-,M. Plumlee - J. Grant - D. Smith Jr. - S. Mykhailiuk - S. Bey,1610612765,DET,3,1,2,0.333,10.9,9.0,19.0,0.474,3.0,10.0,0.3,3.0,3.3,0.9,2.0,10.3,12.3,6.0,3.0,2.0,2.3,0.7,2.0,3.7,24.0,2.3,1988,2861,11786,7835,277,326,324,6618,326,133,6247,804,1315,3553,562,118,154,267,14125,284,86,12070,11619,612,331,2652
Lineups,-202696-203095-203932-1628365-1628407-,N. Vucevic - E. Fournier - A. Gordon - M. Fultz - D. Bacon,1610612753,ORL,5,4,1,0.8,10.9,9.6,20.6,0.466,1.6,5.2,0.308,3.2,4.2,0.762,1.6,7.8,9.4,4.8,3.4,2.4,0.6,1.4,3.6,4.4,24.0,-6.2,958,534,4787,4880,278,295,266,6797,1818,857,6211,783,656,4594,1367,344,382,584,14487,249,2643,14306,14252,318,331,14353
Lineups,-201566-203078-1628418-1629060-1630166-,R. Westbrook - B. Beal - T. Bryant - R. Hachimura - D. Avdija,1610612764,WAS,4,1,3,0.25,10.9,9.8,20.5,0.476,2.8,6.8,0.407,4.0,6.0,0.667,1.3,8.0,9.3,6.5,2.0,1.0,0.8,0.8,3.3,4.8,26.3,-2.8,1342,2861,13478,8343,275,290,270,6610,643,491,4405,372,216,5423,1741,272,387,231,12840,1192,2353,12278,14151,270,269,11962
Lineups,-201143-1628977-1629026-1629647-1629652-,A. Horford - H. Diallo - K. Williams - D. Bazley - L. Dort,1610612760,OKC,4,2,2,0.5,10.8,8.0,20.0,0.4,1.8,6.8,0.259,3.3,4.0,0.813,2.0,7.5,9.5,6.0,2.3,3.0,0.8,1.3,3.3,3.8,21.0,-1.3,1342,1419,11786,6055,281,424,276,8087,1714,491,6540,776,668,4208,562,360,371,267,13924,84,2353,14259,14151,605,454,9841
Lineups,-201980-202699-203118-203552-1627732-,D. Green - T. Harris - M. Scott - S. Curry - B. Simmons,1610612755,PHI,10,3,7,0.3,10.8,9.6,20.5,0.468,3.7,8.7,0.425,2.2,2.8,0.786,1.7,7.6,9.3,6.2,2.7,2.1,0.9,0.8,4.9,2.8,25.1,0.2,271,833,14679,8308,291,295,270,6740,239,245,4316,1607,1886,4472,1320,354,385,260,14093,279,2285,12338,14563,1308,299,5905
Lineups,-201142-201145-201935-202681-203925-,K. Durant - J. Green - J. Harden - K. Irving - J. Harris,1610612751,BKN,7,5,2,0.714,10.8,11.0,20.0,0.55,3.6,7.9,0.455,3.9,4.1,0.931,1.6,8.0,9.6,6.1,3.0,1.6,1.7,0.9,5.3,4.1,29.4,5.0,542,370,11786,5187,288,172,276,3835,250,336,3974,668,661,3466,1381,272,369,265,14125,862,373,12393,14677,346,178,702
Lineups,-200768-1627783-1627832-1628384-1629018-,K. Lowry - P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr.,1610612761,TOR,3,0,3,0.0,10.8,8.3,20.7,0.403,4.3,12.0,0.361,1.7,2.3,0.714,1.3,5.7,7.0,6.0,2.7,2.0,0.3,1.0,4.3,3.7,22.7,-5.7,1988,8622,13478,8622,286,413,262,8082,115,69,5059,3357,2206,5245,1647,740,675,267,14072,284,3668,12417,14503,612,396,14096
Lineups,-200746-1626168-1627749-1629022-1629640-,L. Aldridge - T. Lyles - D. Murray - L. Walker IV - K. Johnson,1610612759,SAS,3,2,1,0.667,10.8,9.0,18.7,0.482,2.7,5.3,0.5,2.0,3.3,0.6,0.3,7.3,7.7,6.3,2.3,0.7,0.7,0.7,3.0,2.7,22.7,-5.0,1988,1419,4787,5255,284,326,358,6517,651,822,2382,1651,1315,5961,6106,379,628,250,13932,3733,2439,12070,13551,1334,396,13676
Lineups,-200782-202322-203506-1627863-1630256-,P. Tucker - J. Wall - V. Oladipo - D. House Jr. - J. Tate,1610612745,HOU,3,0,3,0.0,10.8,8.3,21.0,0.397,3.3,9.7,0.345,1.0,1.0,1.0,2.0,5.3,7.3,5.0,1.7,1.3,0.7,2.0,4.3,2.7,21.0,-7.3,1988,8622,13478,8622,289,413,242,8597,293,168,5146,4235,5630,1,562,791,657,425,12710,1034,2439,14429,14503,1334,454,14528
Lineups,-1627761-1627783-1628384-1628449-1629018-,D. Bembry - P. Siakam - O. Anunoby - C. Boucher - G. Trent Jr.,1610612761,TOR,2,1,1,0.5,10.7,9.0,22.5,0.4,2.0,9.5,0.211,1.5,2.5,0.6,2.0,5.0,7.0,6.0,2.0,2.0,1.0,1.0,4.0,4.0,21.5,-11.0,3209,2861,4787,6055,301,326,200,8087,822,174,7131,3506,2015,5961,562,817,675,267,12840,284,575,12417,14288,351,443,14747
Lineups,-203914-1628407-1628976-1629021-1630175-,G. Harris - D. Bacon - W. Carter Jr. - M. Wagner - C. Anthony,1610612753,ORL,7,3,4,0.429,10.7,7.9,20.1,0.39,1.9,6.7,0.277,2.3,3.3,0.696,2.7,8.9,11.6,4.4,3.7,1.1,0.4,1.1,3.9,3.3,19.9,-6.7,542,833,14165,7631,297,511,275,8643,1696,494,6481,1582,1344,5380,452,238,204,642,14529,1176,3526,14238,14282,713,563,14379
Lineups,-202355-203084-203090-1627741-1628368-,H. Whiteside - H. Barnes - M. Harkless - B. Hield - D. Fox,1610612758,SAC,4,2,2,0.5,10.7,10.3,20.0,0.513,3.5,7.5,0.467,3.3,4.0,0.813,2.5,7.8,10.3,5.3,3.0,2.0,1.0,1.0,4.8,4.5,27.3,2.0,1342,1419,11786,6055,292,233,276,4332,255,349,3932,776,668,4208,465,347,287,412,14125,284,575,12417,14554,290,243,2742
Lineups,-203516-1626184-1628407-1628976-1629643-,J. Ennis III - C. Randle - D. Bacon - W. Carter Jr. - C. Okeke,1610612753,ORL,2,1,1,0.5,10.7,8.5,22.5,0.378,0.5,5.0,0.1,3.5,3.5,1.0,3.0,6.0,9.0,2.5,1.5,2.0,1.0,2.0,2.0,3.5,21.0,-6.5,3209,2861,4787,6055,297,401,200,8801,6077,868,7737,697,1245,1,212,544,394,2038,12376,284,575,14429,11619,637,454,14361
Lineups,-202685-203937-1626145-1628415-1629634-,J. Valanciunas - K. Anderson - T. Jones - D. Brooks - B. Clarke,1610612763,MEM,8,5,3,0.625,10.7,8.3,20.0,0.413,1.5,5.3,0.286,1.6,2.3,0.722,3.0,7.9,10.9,5.9,3.0,2.0,1.3,1.9,2.8,3.1,19.6,-2.8,428,370,13478,5775,300,421,276,7992,1844,846,6321,3449,2280,5234,212,343,268,366,14125,284,531,14428,13515,741,572,11962
Lineups,-202331-202694-202704-1627826-1628379-,P. George - M. Morris Sr. - R. Jackson - I. Zubac - L. Kennard,1610612746,LAC,5,4,1,0.8,10.7,9.8,18.6,0.527,3.2,5.6,0.571,2.0,2.6,0.769,1.4,6.6,8.0,7.2,3.8,0.8,0.0,0.8,4.4,3.8,24.8,-6.6,958,534,4787,4880,299,287,361,4196,311,773,2188,1651,1987,4567,1624,496,521,154,14534,3563,4787,12338,14518,601,321,14375
Lineups,-201566-203078-203458-1629060-1629726-,R. Westbrook - B. Beal - A. Len - R. Hachimura - G. Mathews,1610612764,WAS,9,3,6,0.333,10.7,10.2,19.0,0.538,1.7,4.7,0.357,4.2,6.2,0.679,1.6,8.1,9.7,6.2,3.6,0.6,0.9,1.6,5.4,4.8,26.3,-2.1,351,833,14594,7835,296,235,324,4065,1748,1192,5070,366,211,5415,1386,270,364,259,14518,4103,2290,14389,14683,269,268,11669
Lineups,-201939-203110-203952-1626162-1630164-,S. Curry - D. Green - A. Wiggins - K. Oubre Jr. - J. Wiseman,1610612744,GSW,23,13,10,0.565,10.7,9.0,19.4,0.464,2.0,7.1,0.282,3.0,4.2,0.708,1.4,8.4,9.8,6.0,4.1,1.8,1.4,0.8,4.2,4.1,23.0,-3.1,33,37,14781,6010,293,326,320,6812,822,381,6463,1302,660,5325,1639,257,355,266,14677,782,485,12336,14498,349,395,12861
Lineups,-201143-1628983-1629652-1629676-1630197-,A. Horford - S. Gilgeous-Alexander - L. Dort - I. Roby - A. Pokusevski,1610612760,OKC,2,1,1,0.5,10.6,5.0,20.0,0.25,2.0,7.5,0.267,3.5,3.5,1.0,2.5,6.5,9.0,2.0,2.5,1.0,0.5,1.5,3.5,2.5,15.5,-11.0,3209,2861,4787,6055,308,1136,276,10720,822,349,6511,697,1245,1,465,499,394,2408,13975,1192,2722,14318,14198,1390,947,14747
Lineups,-201939-203110-203952-1626162-1629308-,S. Curry - D. Green - A. Wiggins - K. Oubre Jr. - J. Toscano-Anderson,1610612744,GSW,14,7,7,0.5,10.6,10.0,19.0,0.526,3.4,7.8,0.44,4.2,5.5,0.766,1.6,8.4,10.0,7.6,3.7,1.7,0.8,0.9,3.9,4.9,27.6,1.9,118,190,14679,6055,303,238,324,4198,290,338,4108,367,378,4582,1361,261,291,134,14529,802,2348,12393,14282,267,240,3779
Lineups,-203991-1628381-1628989-1629027-1629631-,C. Capela - J. Collins - K. Huerter - T. Young - D. Hunter,1610612737,ATL,9,4,5,0.444,10.5,8.6,19.3,0.443,2.2,6.1,0.364,4.4,4.7,0.952,2.3,8.9,11.2,5.6,3.7,1.0,2.0,1.4,3.7,4.6,23.8,3.6,351,534,14449,7609,311,399,321,7339,799,568,5011,340,587,3439,509,237,220,385,14523,1192,95,14315,14258,289,354,1554
Lineups,-1628977-1629635-1630165-1630180-1630191-,H. Diallo - S. Doumbouya - K. Hayes - S. Bey - I. Stewart,1610612765,DET,3,0,3,0.0,10.5,8.3,19.0,0.439,2.7,10.0,0.267,0.3,1.0,0.333,2.0,8.0,10.0,4.7,3.0,1.0,1.0,0.7,4.3,2.3,19.7,-5.7,1988,8622,13478,8622,312,413,324,7371,651,133,6511,7298,5630,7478,562,272,291,590,14125,1192,575,12070,14503,1548,569,14096
Lineups,-202331-202694-202704-1627826-1629611-,P. George - M. Morris Sr. - R. Jackson - I. Zubac - T. Mann,1610612746,LAC,5,3,2,0.6,10.5,9.6,20.6,0.466,3.2,7.8,0.41,1.2,1.4,0.857,1.6,7.4,9.0,5.8,3.0,1.8,1.0,1.0,3.2,2.4,23.6,-2.2,958,833,11786,5818,312,295,266,6797,311,337,4392,4115,5198,3770,1367,375,394,369,14125,773,575,12417,14141,1528,358,11673
Lineups,-1629004-1629647-1629650-1629676-1630177-,S. Mykhailiuk - D. Bazley - M. Brown - I. Roby - T. Maledon,1610612760,OKC,2,0,2,0.0,10.5,9.0,19.5,0.462,1.5,6.0,0.25,2.0,5.0,0.4,3.0,9.0,12.0,3.5,3.5,0.5,1.0,1.0,3.0,4.5,21.5,-5.5,3209,8622,11786,8622,310,326,313,6821,1844,570,6547,1651,413,7433,212,185,165,1060,14492,4121,575,12417,13551,290,443,14076
Lineups,-201961-202709-203486-1628367-1630180-,W. Ellington - C. Joseph - M. Plumlee - J. Jackson - S. Bey,1610612765,DET,3,0,3,0.0,10.5,10.7,18.7,0.571,4.7,9.0,0.519,5.3,5.7,0.941,1.0,4.0,5.0,8.0,3.0,1.7,1.7,0.7,5.3,4.7,31.3,2.7,1988,8622,13478,8622,314,210,358,3385,101,193,2380,167,372,3447,1861,1288,1373,91,14125,815,375,12070,14678,273,147,2457
Lineups,-203083-203957-1626204-1629012-1629636-,A. Drummond - D. Exum - L. Nance Jr. - C. Sexton - D. Garland,1610612739,CLE,3,2,1,0.667,10.4,8.3,18.7,0.446,1.7,4.3,0.385,4.3,5.0,0.867,3.3,6.0,9.3,2.7,4.7,2.3,0.7,1.3,4.3,4.7,22.7,0.0,1988,1419,4787,5255,323,413,358,7148,1748,1288,4811,346,413,3747,195,544,384,1964,14700,251,2439,14275,14503,273,396,5969
Lineups,-1626184-1628414-1628964-1629649-1630181-,C. Randle - S. Thornwell - M. Bamba - I. Brazdeikis - R. Hampton,1610612753,ORL,2,0,2,0.0,10.4,9.0,20.0,0.45,2.5,9.0,0.278,3.5,5.0,0.7,0.5,8.0,8.5,5.5,1.0,0.5,1.5,1.5,2.0,4.5,24.0,-1.0,3209,8622,11786,8622,321,326,276,7093,684,193,6470,697,413,5335,5029,272,491,387,8626,4121,399,14318,11619,290,331,8720
Lineups,-202324-202711-203903-1626220-1630235-,D. Favors - B. Bogdanovic - J. Clarkson - R. O'Neale - T. Forrest,1610612762,UTA,9,7,2,0.778,10.4,10.0,18.9,0.529,2.7,7.2,0.369,4.4,5.2,0.851,2.9,8.3,11.2,3.9,3.0,0.7,1.0,1.0,4.3,3.3,27.1,2.1,351,190,11786,4953,320,238,352,4148,651,375,4984,340,409,3882,439,262,220,1001,14125,3733,575,12417,14503,687,247,2738
Lineups,-201580-1628422-1629012-1629685-1630205-,J. McGee - D. Dotson - C. Sexton - D. Windler - L. Stevens,1610612739,CLE,2,1,1,0.5,10.4,7.5,16.5,0.455,1.0,3.0,0.333,4.0,5.0,0.8,0.5,7.0,7.5,6.5,3.5,2.0,1.0,2.0,5.0,2.5,20.0,-1.0,3209,2861,4787,6055,322,524,462,6966,2463,2243,5164,372,413,4235,5029,398,639,231,14492,284,575,14429,14566,1390,522,8720
Lineups,-200794-203914-203999-1627750-1629008-,P. Millsap - G. Harris - N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,5,2,3,0.4,10.4,9.6,17.8,0.539,3.2,7.4,0.432,1.6,2.8,0.571,1.6,6.8,8.4,7.2,4.0,1.8,0.8,0.2,4.0,5.4,24.0,-3.6,958,1419,13478,7679,319,295,411,3991,311,366,4148,3462,1886,6093,1367,487,510,154,14541,773,2321,10126,14288,158,331,12993
Lineups,-200794-203914-203999-1628420-1629008-,P. Millsap - G. Harris - N. Jokic - M. Morris - M. Porter Jr.,1610612743,DEN,3,1,2,0.333,10.4,10.3,16.3,0.633,1.7,5.3,0.313,3.3,4.7,0.714,0.3,6.0,6.3,6.0,4.0,1.7,0.3,0.7,4.7,3.7,25.7,-3.0,1988,2861,11786,7835,318,230,474,2660,1748,822,6190,758,587,5245,6106,544,922,267,14541,815,3668,12070,14548,612,288,11994
Lineups,-203897-1628374-1628976-1629632-1630172-,Z. LaVine - L. Markkanen - W. Carter Jr. - C. White - P. Williams,1610612741,CHI,10,2,8,0.2,10.4,7.5,18.6,0.403,2.7,7.4,0.365,3.1,3.8,0.816,1.2,8.0,9.2,4.7,3.9,1.3,1.3,1.2,3.1,4.5,20.8,-2.4,271,1419,14735,8520,325,524,361,8082,649,366,5009,799,1193,4199,1786,272,390,589,14539,1098,525,14251,14129,290,505,11740
Lineups,-203200-203926-1627734-1627747-1629052-,J. Holiday - D. McDermott - D. Sabonis - C. LeVert - O. Brissett,1610612754,IND,5,4,1,0.8,10.3,9.8,19.0,0.516,3.2,8.4,0.381,2.6,3.4,0.765,0.8,7.2,8.0,7.8,2.6,2.2,1.0,0.4,2.6,2.4,25.4,1.2,958,534,4787,4880,327,287,324,4301,311,259,4847,1378,1308,4583,4425,387,521,124,14064,269,575,11036,13469,1528,293,4234
