GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-1628982-1629658-1630249-1630285-1630686-,M. Frazier Jr. - J. Hoard - V. Krejci - Z. Simpson - B. Kalaitzakis,1610612760,OKC,2,0,2,0.0,31.8,23.0,62.5,0.368,3.5,21.5,0.163,7.0,9.5,0.737,8.0,20.0,28.0,11.0,8.0,3.0,2.0,4.5,14.5,8.0,56.5,-31.5,3707,10195,13953,10195,1,1,1,10380,242,1,8767,46,41,6037,3,2,1,24,17374,65,87,17381,17382,19,8,17383
Lineups,-1629647-1629652-1630526-1630581-1630598-,D. Bazley - L. Dort - J. Robinson-Earl - J. Giddey - A. Wiggins,1610612760,OKC,1,0,1,0.0,24.3,21.0,44.0,0.477,12.0,20.0,0.6,4.0,6.0,0.667,3.0,24.0,27.0,14.0,9.0,2.0,2.0,5.0,9.0,4.0,58.0,6.0,6811,10195,5744,10195,2,6,5,7583,1,3,2071,370,207,6306,244,1,3,5,17378,287,87,17382,17369,368,6,546
Lineups,-203952-1626172-1627780-1629308-1629673-,A. Wiggins - K. Looney - G. Payton II - J. Toscano-Anderson - J. Poole,1610612744,GSW,1,1,0,1.0,24.0,23.0,44.0,0.523,7.0,14.0,0.5,5.0,7.0,0.714,8.0,20.0,28.0,13.0,7.0,3.0,4.0,4.0,10.0,13.0,58.0,18.0,6811,3401,1,1,3,1,5,4834,12,25,2460,179,128,6118,3,2,1,7,17365,65,5,17366,17373,1,6,7
Lineups,-203991-203992-1626153-1628381-1629629-,C. Capela - B. Bogdanovic - D. Wright - J. Collins - C. Reddish,1610612737,ATL,1,0,1,0.0,24.0,15.0,45.0,0.333,5.0,17.0,0.294,6.0,11.0,0.545,6.0,17.0,23.0,12.0,5.0,5.0,3.0,4.0,6.0,8.0,41.0,-16.0,6811,10195,5744,10195,4,37,3,10622,51,10,7186,98,17,7178,17,6,6,14,17277,9,18,17366,17243,19,36,17371
Lineups,-1626147-1627741-1629048-1630169-1630678-,J. Anderson - B. Hield - G. Bitadze - T. Haliburton - T. Taylor,1610612754,IND,1,0,1,0.0,23.1,23.0,45.0,0.511,7.0,19.0,0.368,10.0,13.0,0.769,10.0,9.0,19.0,16.0,6.0,7.0,4.0,2.0,10.0,10.0,63.0,11.0,6811,10195,5744,10195,5,1,3,4957,12,5,5554,10,6,5319,1,163,15,1,17344,1,5,17000,17373,6,1,76
Lineups,-1626156-1627736-1627774-1629675-1630183-,D. Russell - M. Beasley - J. Layman - N. Reid - J. McDaniels,1610612750,MIN,1,0,1,0.0,22.1,22.0,50.0,0.44,8.0,21.0,0.381,2.0,2.0,1.0,9.0,13.0,22.0,15.0,9.0,4.0,1.0,4.0,10.0,7.0,54.0,-9.0,6811,10195,5744,10195,6,5,2,8433,6,2,5387,1876,2672,1,2,23,7,4,17378,24,568,17366,17373,37,10,17195
Lineups,-1629658-1629676-1630285-1630686-1630846-,J. Hoard - I. Roby - Z. Simpson - B. Kalaitzakis - O. Sarr,1610612760,OKC,1,1,0,1.0,22.1,20.0,40.0,0.5,6.0,13.0,0.462,3.0,8.0,0.375,6.0,14.0,20.0,9.0,5.0,5.0,5.0,2.0,4.0,6.0,49.0,7.0,6811,3401,1,1,7,11,8,5003,31,38,4439,869,69,8811,17,19,9,53,17277,9,2,17000,16766,81,16,345
Lineups,-203994-1626159-1628404-1629014-1629604-,J. Nurkic - J. Winslow - J. Hart - A. Simons - C. Elleby,1610612757,POR,3,3,0,1.0,21.2,20.0,40.3,0.496,8.7,18.0,0.481,7.7,9.7,0.793,6.0,14.7,20.7,12.0,5.3,2.3,1.7,2.3,7.7,8.7,56.3,8.3,2316,956,1,1,8,11,7,7389,5,7,4373,43,39,5196,17,16,8,14,17335,253,370,17311,17360,17,9,227
Lineups,-203994-1626181-1626204-1629014-1629642-,J. Nurkic - N. Powell - L. Nance Jr. - A. Simons - N. Little,1610612757,POR,2,1,1,0.5,21.2,20.5,38.5,0.532,7.5,17.0,0.441,13.0,16.5,0.788,6.0,12.5,18.5,9.5,3.5,4.0,2.0,0.0,8.0,11.5,61.5,6.0,3707,3401,5744,7220,9,10,11,4691,11,10,4628,3,3,5209,17,36,18,46,17062,24,87,1,17361,3,2,546
Lineups,-201949-202681-203083-203552-1628971-,J. Johnson - K. Irving - A. Drummond - S. Curry - B. Brown,1610612751,BKN,1,1,0,1.0,20.8,21.0,37.0,0.568,9.0,16.0,0.563,9.0,12.0,0.75,5.0,13.0,18.0,13.0,5.0,3.0,3.0,0.0,11.0,10.0,60.0,15.0,6811,3401,1,1,10,6,12,4098,3,13,2344,15,10,5392,37,23,19,7,17277,65,18,1,17379,6,3,18
Lineups,-203915-1628398-1629655-1630166-1630557-,S. Dinwiddie - K. Kuzma - D. Gafford - D. Avdija - C. Kispert,1610612764,WAS,1,0,1,0.0,20.7,18.0,33.0,0.545,7.0,14.0,0.5,8.0,10.0,0.8,3.0,15.0,18.0,11.0,9.0,1.0,2.0,1.0,7.0,9.0,51.0,-2.0,6811,10195,5744,10195,11,17,28,4406,12,25,2460,24,26,4944,244,10,19,24,17378,1313,87,14796,17320,12,13,12159
Lineups,-201569-203471-1630224-1630256-1630578-,E. Gordon - D. Schroder - J. Green - J. Tate - A. Sengun,1610612745,HOU,1,0,1,0.0,20.4,21.0,39.0,0.538,6.0,16.0,0.375,11.0,13.0,0.846,4.0,16.0,20.0,10.0,10.0,3.0,1.0,2.0,15.0,5.0,59.0,14.0,6811,10195,5744,10195,12,6,9,4554,31,13,5412,6,6,4558,85,7,9,37,17381,65,568,17000,17383,179,5,30
Lineups,-201609-1627783-1628384-1629018-1630567-,G. Dragic - P. Siakam - O. Anunoby - G. Trent Jr. - S. Barnes,1610612761,TOR,1,0,1,0.0,20.0,18.0,37.0,0.486,7.0,16.0,0.438,7.0,9.0,0.778,7.0,10.0,17.0,9.0,4.0,5.0,1.0,2.0,12.0,8.0,50.0,9.0,6811,10195,5744,10195,13,17,12,7447,12,13,4635,46,44,5240,7,96,30,53,17121,9,568,17000,17381,19,15,154
Lineups,-101108-203109-1626164-1628969-1629028-,C. Paul - J. Crowder - D. Booker - M. Bridges - D. Ayton,1610612756,PHX,38,31,7,0.816,19.8,18.7,37.0,0.507,4.6,12.3,0.375,6.2,7.4,0.837,3.1,14.8,17.9,12.1,4.3,3.2,1.2,1.3,7.5,6.8,48.3,3.2,5,1,17218,5852,14,15,14,4990,106,54,5538,95,120,4603,239,15,28,13,17256,63,539,16847,17358,64,18,1953
Lineups,-203991-203992-1629027-1629629-1630602-,C. Capela - B. Bogdanovic - T. Young - C. Reddish - C. Brown Jr.,1610612737,ATL,1,0,1,0.0,19.1,16.0,39.0,0.41,5.0,13.0,0.385,5.0,5.0,1.0,6.0,18.0,24.0,8.0,6.0,2.0,3.0,3.0,4.0,5.0,42.0,-6.0,6811,10195,5744,10195,16,29,9,9158,51,38,5345,179,430,1,17,5,5,82,17344,287,18,17319,16766,179,29,16578
Lineups,-203920-1627783-1628384-1629018-1630567-,K. Birch - P. Siakam - O. Anunoby - G. Trent Jr. - S. Barnes,1610612761,TOR,1,1,0,1.0,19.1,18.0,33.0,0.545,3.0,9.0,0.333,3.0,4.0,0.75,2.0,8.0,10.0,7.0,5.0,4.0,2.0,0.0,6.0,9.0,42.0,-2.0,6811,3401,1,1,15,17,28,4406,286,194,5773,869,726,5392,703,250,283,138,17277,24,87,1,17243,12,29,12159
Lineups,-203115-203932-203999-1628420-1629008-,W. Barton - A. Gordon - N. Jokic - M. Morris - M. Porter Jr.,1610612743,DEN,9,5,4,0.556,18.9,17.3,33.9,0.511,4.0,12.1,0.33,3.1,4.9,0.636,3.1,15.7,18.8,10.7,7.1,2.7,1.2,1.0,5.9,7.0,41.8,4.1,376,397,16599,7171,17,21,26,4956,128,57,6984,864,606,6857,240,9,17,35,17373,213,523,14796,17241,37,34,1286
Lineups,-201145-203115-203932-203999-1628420-,J. Green - W. Barton - A. Gordon - N. Jokic - M. Morris,1610612743,DEN,41,26,15,0.634,18.6,18.1,34.1,0.532,4.6,12.0,0.386,6.1,7.3,0.839,3.1,13.8,16.9,13.0,5.2,2.6,1.5,1.9,5.5,7.3,47.0,3.6,3,7,17375,6906,18,16,22,4692,105,80,5344,97,124,4596,243,22,36,12,17334,220,388,16995,17215,36,19,1813
Lineups,-202324-1629652-1630544-1630581-1630598-,D. Favors - L. Dort - T. Mann - J. Giddey - A. Wiggins,1610612760,OKC,1,1,0,1.0,18.4,11.0,30.0,0.367,4.0,13.0,0.308,11.0,11.0,1.0,5.0,20.0,25.0,6.0,7.0,0.0,1.0,1.0,4.0,8.0,37.0,4.0,6811,3401,1,1,19,148,47,10381,128,38,7060,6,17,1,37,2,4,231,17365,7231,568,14796,16766,19,59,1288
Lineups,-201980-203083-203552-1627788-1630178-,D. Green - A. Drummond - S. Curry - F. Korkmaz - T. Maxey,1610612755,PHI,2,1,1,0.5,18.4,14.5,31.5,0.46,6.5,17.0,0.382,5.0,6.5,0.769,5.0,14.5,19.5,11.0,5.0,3.5,2.0,1.0,4.0,6.5,40.5,3.5,3707,3401,5744,7220,20,49,39,7931,28,10,5384,179,189,5319,37,17,13,24,17277,56,87,14796,16766,73,42,1815
Lineups,-203482-1628367-1630165-1630180-1630191-,K. Olynyk - J. Jackson - K. Hayes - S. Bey - I. Stewart,1610612765,DET,1,0,1,0.0,18.2,19.0,36.0,0.528,3.0,11.0,0.273,4.0,5.0,0.8,4.0,8.0,12.0,11.0,5.0,3.0,2.0,1.0,5.0,6.0,45.0,-11.0,6811,10195,5744,10195,21,13,16,4747,286,89,7402,370,430,4944,85,250,149,24,17277,65,87,14796,17090,81,20,17301
Lineups,-1627783-1628449-1629018-1629139-1630201-,P. Siakam - C. Boucher - G. Trent Jr. - Y. Watanabe - M. Flynn,1610612761,TOR,1,0,1,0.0,18.1,15.0,36.0,0.417,6.0,15.0,0.4,1.0,2.0,0.5,5.0,13.0,18.0,8.0,5.0,2.0,2.0,4.0,7.0,4.0,37.0,-7.0,6811,10195,5744,10195,23,37,16,8992,31,18,4939,4878,2672,7194,37,23,19,82,17277,287,87,17366,17320,368,59,16874
Lineups,-201937-202334-1629636-1629731-1630171-,R. Rubio - E. Davis - D. Garland - D. Wade - I. Okoro,1610612739,CLE,2,0,2,0.0,18.1,14.0,32.5,0.431,4.5,16.0,0.281,4.0,5.5,0.727,5.0,14.5,19.5,8.5,5.5,2.5,1.5,1.5,5.5,4.5,36.5,0.0,3707,10195,13953,10195,22,54,33,8570,110,13,7386,370,385,6070,37,17,13,68,17337,223,389,16904,17216,316,66,7004
Lineups,-201588-202326-1629670-1630572-1630606-,G. Hill - D. Cousins - J. Nwora - S. Mamukelashvili - J. Smart,1610612749,MIL,1,0,1,0.0,18.0,15.0,34.0,0.441,3.0,12.0,0.25,0.0,0.0,0.0,5.0,13.0,18.0,5.0,8.0,6.0,1.0,1.0,5.0,4.0,33.0,0.0,6811,10195,5744,10195,24,37,23,8418,286,58,7492,9011,9457,9011,37,23,19,394,17374,4,568,14796,17090,368,94,7004
Lineups,-203918-1628392-1629599-1629875-1630527-,R. Hood - I. Hartenstein - A. Coffey - X. Moon - B. Boston Jr.,1610612746,LAC,1,1,0,1.0,18.0,23.0,32.0,0.719,7.0,11.0,0.636,7.0,7.0,1.0,3.0,15.0,18.0,16.0,4.0,1.0,3.0,0.0,4.0,7.0,60.0,26.0,6811,3401,1,1,25,1,35,1841,12,89,2032,46,128,1,244,10,19,1,17121,1313,18,1,16766,37,3,1
Lineups,-202689-203095-203944-1629011-1629628-,K. Walker - E. Fournier - J. Randle - M. Robinson - R. Barrett,1610612752,NYK,24,11,13,0.458,17.8,13.7,32.2,0.426,5.0,14.2,0.352,4.7,7.1,0.655,4.1,12.2,16.3,7.5,5.1,2.1,1.8,1.6,6.2,7.0,37.1,-5.0,24,59,17365,8989,26,67,34,8913,51,24,5720,317,127,6834,84,40,39,118,17333,285,360,16967,17301,37,58,16527
Lineups,-201565-203095-203457-203944-1629656-,D. Rose - E. Fournier - N. Noel - J. Randle - Q. Grimes,1610612752,NYK,1,0,1,0.0,17.5,15.0,33.0,0.455,9.0,20.0,0.45,3.0,3.0,1.0,2.0,10.0,12.0,12.0,6.0,6.0,1.0,0.0,6.0,3.0,42.0,0.0,6811,10195,5744,10195,27,37,28,7987,3,3,4531,869,1549,1,703,96,149,14,17344,4,568,1,17243,811,29,7004
Lineups,-201577-203914-1628976-1629755-1630532-,R. Lopez - G. Harris - W. Carter Jr. - H. Gravett - F. Wagner,1610612753,ORL,1,0,1,0.0,17.5,16.0,26.0,0.615,4.0,11.0,0.364,17.0,20.0,0.85,2.0,14.0,16.0,10.0,5.0,3.0,2.0,0.0,7.0,10.0,53.0,18.0,6811,10195,5744,10195,28,29,84,3123,128,89,5579,1,1,4551,703,19,40,37,17277,65,87,1,17320,6,11,7
Lineups,-201145-202326-203085-1627854-1630538-,J. Green - D. Cousins - A. Rivers - B. Forbes - B. Hyland,1610612743,DEN,1,0,1,0.0,17.4,18.0,34.0,0.529,6.0,18.0,0.333,9.0,10.0,0.9,2.0,13.0,15.0,13.0,3.0,2.0,3.0,2.0,8.0,7.0,51.0,7.0,6811,10195,5744,10195,31,17,23,4705,31,7,5773,15,26,4180,703,23,53,7,16666,287,18,17000,17361,37,13,345
Lineups,-203200-204456-1627734-1627747-1627763-,J. Holiday - T. McConnell - D. Sabonis - C. LeVert - M. Brogdon,1610612754,IND,1,0,1,0.0,17.4,14.0,31.0,0.452,4.0,14.0,0.286,6.0,7.0,0.857,1.0,13.0,14.0,11.0,2.0,4.0,1.0,2.0,5.0,6.0,38.0,9.0,6811,10195,5744,10195,29,54,41,8129,128,25,7211,98,128,4419,2281,23,73,24,15184,24,568,17000,17090,81,50,154
Lineups,-201577-203914-1628976-1630532-1630591-,R. Lopez - G. Harris - W. Carter Jr. - F. Wagner - J. Suggs,1610612753,ORL,1,0,1,0.0,17.4,13.0,28.0,0.464,3.0,7.0,0.429,5.0,8.0,0.625,1.0,10.0,11.0,5.0,3.0,4.0,1.0,3.0,5.0,4.0,34.0,-5.0,6811,10195,5744,10195,30,76,65,7812,286,400,4668,179,69,6876,2281,96,211,394,16666,24,568,17319,17090,368,87,16046
Lineups,-200768-202710-1628997-1629639-1630209-,K. Lowry - J. Butler - C. Martin - T. Herro - O. Yurtseven,1610612748,MIA,3,1,2,0.333,17.3,16.0,34.7,0.462,4.3,13.3,0.325,5.0,5.3,0.938,6.0,12.0,18.0,9.3,4.0,2.7,2.0,1.7,6.3,6.7,41.3,4.7,2316,3401,13953,9264,32,29,21,7840,116,37,6995,179,413,4091,17,42,19,50,17121,213,87,16975,17305,68,35,1199
Lineups,-202324-1629647-1629652-1630526-1630581-,D. Favors - D. Bazley - L. Dort - J. Robinson-Earl - J. Giddey,1610612760,OKC,1,0,1,0.0,17.1,12.0,35.0,0.343,1.0,12.0,0.083,4.0,4.0,1.0,5.0,14.0,19.0,7.0,3.0,1.0,3.0,4.0,3.0,6.0,29.0,-16.0,6811,10195,5744,10195,33,111,18,10614,2653,58,8997,370,726,1,37,19,15,138,16666,1313,18,17366,15975,81,158,17371
Lineups,-203200-1627747-1628470-1630537-1630678-,J. Holiday - C. LeVert - T. Craig - C. Duarte - T. Taylor,1610612754,IND,2,0,2,0.0,17.1,15.5,36.5,0.425,5.0,11.5,0.435,2.0,3.5,0.571,4.0,10.0,14.0,8.5,2.5,2.0,1.0,3.0,7.5,4.0,38.0,-7.5,3707,10195,13953,10195,34,35,15,8918,51,82,4649,1876,1389,7108,85,96,73,68,16524,287,568,17319,17358,368,50,17036
Lineups,-200768-200782-1628389-1628997-1629130-,K. Lowry - P. Tucker - B. Adebayo - C. Martin - D. Robinson,1610612748,MIA,1,0,1,0.0,16.8,19.0,35.0,0.543,4.0,11.0,0.364,3.0,4.0,0.75,4.0,10.0,14.0,16.0,1.0,1.0,0.0,0.0,7.0,6.0,45.0,-2.0,6811,10195,5744,10195,36,13,18,4524,128,89,5579,869,726,5392,85,96,73,1,10086,1313,5374,1,17320,81,20,12159
Lineups,-201577-203082-1628365-1629021-1630288-,R. Lopez - T. Ross - M. Fultz - M. Wagner - J. Dowtin,1610612753,ORL,1,0,1,0.0,16.8,15.0,34.0,0.441,4.0,12.0,0.333,4.0,4.0,1.0,6.0,11.0,17.0,9.0,4.0,5.0,0.0,2.0,6.0,6.0,38.0,5.0,6811,10195,5744,10195,35,37,23,8418,128,58,5773,370,726,1,17,64,30,53,17121,9,5374,17000,17243,81,50,825
Lineups,-1629647-1629652-1629676-1630544-1630581-,D. Bazley - L. Dort - I. Roby - T. Mann - J. Giddey,1610612760,OKC,1,0,1,0.0,16.5,15.0,35.0,0.429,8.0,16.0,0.5,0.0,2.0,0.0,4.0,16.0,20.0,13.0,4.0,3.0,4.0,1.0,5.0,2.0,38.0,7.0,6811,10195,5744,10195,37,37,18,8575,6,13,2460,9011,2672,9011,85,7,9,7,17121,65,5,14796,17090,1946,50,345
Lineups,-203095-1629011-1629628-1630167-1630540-,E. Fournier - M. Robinson - R. Barrett - O. Toppin - M. McBride,1610612752,NYK,1,0,1,0.0,16.4,11.0,26.0,0.423,2.0,12.0,0.167,5.0,11.0,0.455,2.0,15.0,17.0,6.0,4.0,1.0,1.0,1.0,5.0,7.0,29.0,-6.0,6811,10195,5744,10195,39,148,84,8927,813,58,8600,179,17,8735,703,10,30,231,17121,1313,568,14796,17090,37,158,16578
Lineups,-1627783-1627832-1628384-1629018-1630567-,P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr. - S. Barnes,1610612761,TOR,21,15,6,0.714,16.4,13.5,29.7,0.454,4.6,12.1,0.376,5.2,6.4,0.807,3.2,10.7,14.0,7.8,4.3,3.1,1.6,1.2,6.0,5.9,36.7,0.3,39,22,17121,6222,38,71,53,8113,109,56,5411,176,196,4941,234,86,88,112,17259,64,383,16824,17300,141,64,6874
Lineups,-202685-1628404-1628984-1629637-1630529-,J. Valanciunas - J. Hart - D. Graham - J. Hayes - H. Jones,1610612740,NOP,1,0,1,0.0,16.3,12.0,28.0,0.429,2.0,13.0,0.154,5.0,6.0,0.833,5.0,11.0,16.0,9.0,3.0,2.0,2.0,0.0,4.0,6.0,31.0,-1.0,6811,10195,5744,10195,41,111,65,8575,813,38,8770,179,207,4605,37,64,40,53,16666,287,87,1,16766,81,119,10216
Lineups,-1629603-1629652-1630544-1630581-1630598-,M. Diakite - L. Dort - T. Mann - J. Giddey - A. Wiggins,1610612760,OKC,1,1,0,1.0,16.3,15.0,30.0,0.5,10.0,14.0,0.714,2.0,2.0,1.0,4.0,9.0,13.0,11.0,6.0,2.0,2.0,2.0,4.0,4.0,42.0,2.0,6811,3401,1,1,40,37,47,5003,2,25,1539,1876,2672,1,85,163,103,24,17344,287,87,17000,16766,368,29,3127
Lineups,-201935-202699-203954-1629680-1630178-,J. Harden - T. Harris - J. Embiid - M. Thybulle - T. Maxey,1610612755,PHI,20,14,6,0.7,16.2,14.5,28.5,0.509,4.2,10.4,0.404,7.7,9.1,0.846,2.5,11.5,14.0,9.4,3.6,3.4,1.8,1.3,6.3,6.9,40.9,6.3,46,27,17121,6259,42,49,61,4980,122,117,4935,42,43,4558,639,58,89,49,17095,60,366,16833,17302,63,40,543
Lineups,-203081-203468-203496-203994-1626181-,D. Lillard - C. McCollum - R. Covington - J. Nurkic - N. Powell,1610612757,POR,17,9,8,0.529,16.1,14.6,31.2,0.469,5.0,13.5,0.371,4.5,6.3,0.72,3.3,12.2,15.5,9.3,4.0,2.9,1.8,1.3,5.3,6.0,38.8,0.4,86,106,17279,7214,43,48,40,7716,51,36,5545,326,201,6115,229,39,51,51,17121,206,362,16852,17205,81,48,6744
Lineups,-202710-1629130-1629216-1629622-1630209-,J. Butler - D. Robinson - G. Vincent - M. Strus - O. Yurtseven,1610612748,MIA,1,1,0,1.0,16.1,13.0,31.0,0.419,5.0,15.0,0.333,4.0,7.0,0.571,8.0,10.0,18.0,12.0,5.0,2.0,0.0,0.0,7.0,7.0,35.0,2.0,6811,3401,1,1,44,76,41,8979,51,18,5773,370,128,7108,3,96,19,14,17277,287,5374,1,17320,37,76,3127
Lineups,-1628404-1629014-1629234-1629604-1630190-,J. Hart - A. Simons - D. Eubanks - C. Elleby - E. Hughes,1610612757,POR,1,0,1,0.0,16.1,10.0,22.0,0.455,3.0,10.0,0.3,10.0,14.0,0.714,2.0,10.0,12.0,6.0,11.0,2.0,1.0,0.0,5.0,10.0,33.0,-16.0,6811,10195,5744,10195,45,214,183,7987,286,125,7114,10,5,6118,703,96,149,231,17383,287,568,1,17090,6,94,17371
Lineups,-1626159-1628404-1629014-1629234-1629604-,J. Winslow - J. Hart - A. Simons - D. Eubanks - C. Elleby,1610612757,POR,1,0,1,0.0,16.0,14.0,29.0,0.483,5.0,12.0,0.417,11.0,12.0,0.917,5.0,8.0,13.0,10.0,4.0,0.0,0.0,2.0,10.0,11.0,44.0,1.0,6811,10195,5744,10195,46,54,56,7483,51,58,4852,6,10,4128,37,250,103,37,17121,7231,5374,17000,17373,4,22,4965
Lineups,-203200-1627747-1628470-1630613-1630678-,J. Holiday - C. LeVert - T. Craig - D. Washington Jr. - T. Taylor,1610612754,IND,1,0,1,0.0,15.9,21.0,33.0,0.636,7.0,12.0,0.583,3.0,3.0,1.0,4.0,12.0,16.0,13.0,4.0,2.0,0.0,0.0,3.0,6.0,52.0,19.0,6811,10195,5744,10195,47,6,28,2902,12,58,2274,869,1549,1,85,42,40,7,17121,287,5374,1,15975,81,12,5
Lineups,-201144-202711-203497-1626220-1628378-,M. Conley - B. Bogdanovic - R. Gobert - R. O'Neale - D. Mitchell,1610612762,UTA,42,29,13,0.69,15.9,13.8,27.9,0.493,5.4,13.8,0.393,6.0,7.8,0.768,3.0,11.6,14.6,8.0,4.6,2.3,1.7,1.2,5.5,6.8,38.9,2.2,2,3,17365,6280,48,66,71,7397,48,32,5316,158,117,5351,244,57,69,107,17273,263,370,16819,17230,65,47,3094
Lineups,-202685-1627742-1628404-1628984-1630529-,J. Valanciunas - B. Ingram - J. Hart - D. Graham - H. Jones,1610612740,NOP,22,13,9,0.591,15.7,13.4,28.1,0.477,3.4,9.4,0.364,5.9,7.4,0.802,3.2,12.0,15.2,8.6,4.0,2.7,1.2,1.7,7.1,6.7,36.1,3.4,33,38,17307,7090,50,72,64,7581,257,185,5577,159,122,4943,235,42,52,67,17248,212,540,16989,17357,67,67,1915
Lineups,-202083-203114-203507-1626171-1629670-,W. Matthews - K. Middleton - G. Antetokounmpo - B. Portis - J. Nwora,1610612749,MIL,3,1,2,0.333,15.7,16.3,29.0,0.563,7.0,14.7,0.477,8.7,10.3,0.839,2.7,12.3,15.0,11.3,4.7,0.7,1.0,0.7,6.0,9.3,48.3,10.0,2316,3401,13953,9264,49,28,56,4127,12,22,4386,22,25,4597,569,38,53,23,17274,4368,568,14466,17243,11,17,114
Lineups,-202685-203468-1629637-1630230-1630529-,J. Valanciunas - C. McCollum - J. Hayes - N. Marshall - H. Jones,1610612740,NOP,1,1,0,1.0,15.6,15.0,30.0,0.5,4.0,11.0,0.364,6.0,8.0,0.75,3.0,13.0,16.0,8.0,3.0,3.0,1.0,2.0,6.0,8.0,40.0,11.0,6811,3401,1,1,53,37,47,5003,128,89,5579,98,69,5392,244,23,40,82,16666,65,568,17000,17243,19,43,76
Lineups,-201142-201933-201935-203925-1628971-,K. Durant - B. Griffin - J. Harden - J. Harris - B. Brown,1610612751,BKN,11,9,2,0.818,15.6,12.7,27.6,0.461,4.8,12.5,0.384,4.4,5.4,0.814,2.2,12.4,14.5,9.2,5.5,2.8,0.6,1.4,5.8,7.0,34.6,1.8,228,106,13953,5844,52,97,72,7929,99,53,5380,348,412,4922,686,37,70,52,17342,209,2877,16892,17240,37,83,4340
Lineups,-203552-203954-1629003-1629680-1630178-,S. Curry - J. Embiid - S. Milton - M. Thybulle - T. Maxey,1610612755,PHI,1,1,0,1.0,15.6,12.0,27.0,0.444,3.0,10.0,0.3,3.0,4.0,0.75,4.0,9.0,13.0,9.0,5.0,3.0,2.0,1.0,4.0,5.0,30.0,-2.0,6811,3401,1,1,51,111,74,8207,286,125,7114,869,726,5392,85,163,103,53,17277,65,87,14796,16766,179,138,12159
Lineups,-203991-203992-1628381-1629027-1629631-,C. Capela - B. Bogdanovic - J. Collins - T. Young - D. Hunter,1610612737,ATL,16,6,10,0.375,15.4,14.4,28.6,0.504,3.6,8.6,0.413,4.4,5.9,0.737,3.5,11.1,14.6,8.4,3.9,1.8,1.2,1.4,5.6,6.4,36.8,1.9,99,288,17335,9225,55,51,60,4998,238,257,4894,347,371,6037,206,62,68,74,17114,886,538,16893,17233,77,63,4329
Lineups,-2544-2772-202340-203076-1628370-,L. James - T. Ariza - A. Bradley - A. Davis - M. Monk,1610612747,LAL,1,0,1,0.0,15.4,12.0,25.0,0.48,4.0,13.0,0.308,0.0,2.0,0.0,1.0,15.0,16.0,6.0,6.0,2.0,2.0,1.0,4.0,3.0,28.0,-4.0,6811,10195,5744,10195,54,111,104,7531,128,38,7060,9011,2672,9011,2281,10,40,231,17344,287,87,14796,16766,811,178,15299
Lineups,-203083-1627788-1629003-1630178-1630194-,A. Drummond - F. Korkmaz - S. Milton - T. Maxey - P. Reed,1610612755,PHI,1,0,1,0.0,15.3,12.0,33.0,0.364,0.0,12.0,0.0,5.0,5.0,1.0,6.0,10.0,16.0,4.0,4.0,2.0,2.0,0.0,8.0,3.0,29.0,-15.0,6811,10195,5744,10195,58,111,28,10387,9008,58,9008,179,430,1,17,96,40,699,17121,287,87,1,17361,811,158,17367
Lineups,-203468-203496-203503-203994-1629014-,C. McCollum - R. Covington - T. Snell - J. Nurkic - A. Simons,1610612757,POR,2,1,1,0.5,15.3,13.5,28.5,0.474,5.5,14.0,0.393,2.5,4.0,0.625,3.0,10.0,13.0,7.5,3.5,2.5,1.0,1.5,3.0,5.5,35.0,7.5,3707,3401,5744,7220,57,68,61,7631,46,25,5312,1571,726,6876,244,96,103,119,17062,223,568,16904,15975,154,76,333
Lineups,-201145-203085-203932-203999-1628420-,J. Green - A. Rivers - A. Gordon - N. Jokic - M. Morris,1610612743,DEN,10,7,3,0.7,15.3,13.9,26.1,0.533,2.8,9.2,0.304,7.8,9.6,0.813,3.0,11.9,14.9,9.4,3.9,2.3,1.3,0.6,5.2,8.1,38.4,5.7,295,212,15870,6259,56,64,83,4690,612,189,7101,41,40,4923,244,55,66,48,17118,262,498,14394,17203,18,49,781
Lineups,-203552-203954-1627788-1629680-1630178-,S. Curry - J. Embiid - F. Korkmaz - M. Thybulle - T. Maxey,1610612755,PHI,1,1,0,1.0,15.3,13.0,26.0,0.5,4.0,10.0,0.4,1.0,2.0,0.5,1.0,10.0,11.0,7.0,4.0,3.0,2.0,0.0,4.0,4.0,31.0,-2.0,6811,3401,1,1,59,76,84,5003,128,125,4939,4878,2672,7194,2281,96,211,138,17121,65,87,1,16766,368,119,12159
