GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-203115-203914-203924-203999-1628470-,W. Barton - G. Harris - J. Grant - N. Jokic - T. Craig,1610612743,DEN,5,3,2,0.6,8.9,7.2,15.8,0.456,1.4,5.4,0.259,2.6,3.0,0.867,2.4,4.8,7.2,4.0,3.2,1.8,0.6,0.8,4.2,3.0,18.4,-1.6,1208,951,10647,5429,292,384,361,6313,1653,582,6033,1199,1226,3506,423,847,493,476,13512,631,2225,11839,13519,596,463,9655
Lineups,-201143-202699-203118-1626196-1627732-,A. Horford - T. Harris - M. Scott - J. Richardson - B. Simmons,1610612755,PHI,6,2,4,0.333,8.8,8.2,17.5,0.467,2.2,6.2,0.351,2.5,3.3,0.75,1.8,5.8,7.7,4.7,1.2,1.7,0.5,1.3,2.5,4.2,21.0,1.7,912,1596,12905,7430,296,288,266,6092,578,400,4601,1215,1164,4343,1109,548,450,408,11308,656,2319,13410,12445,272,319,3389
Lineups,-2544-201580-201980-202340-1628398-,L. James - J. McGee - D. Green - A. Bradley - K. Kuzma,1610612747,LAL,10,8,2,0.8,8.8,8.7,16.6,0.524,1.9,5.2,0.365,2.7,3.7,0.73,1.6,6.3,7.9,5.3,3.0,1.9,1.5,0.3,4.9,2.8,22.0,3.1,360,176,10647,4463,298,265,313,3725,1286,606,4478,1154,1061,4894,1204,376,444,267,13241,615,301,9952,13590,1129,277,1490
Lineups,-203501-203939-1627827-1628467-1629029-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,11,9,2,0.818,8.8,8.5,15.9,0.537,2.8,6.2,0.456,3.2,4.5,0.714,1.9,7.5,9.5,4.6,2.2,1.1,0.5,0.9,2.8,3.5,23.1,6.2,280,134,10647,4450,293,267,360,3574,447,399,3550,674,528,4955,1099,222,258,417,13068,954,2302,11888,12639,498,248,391
Lineups,-203486-203924-1627736-1627823-1628420-,M. Plumlee - J. Grant - M. Beasley - J. Hernangomez - M. Morris,1610612743,DEN,8,4,4,0.5,8.7,7.6,16.0,0.477,3.3,6.9,0.473,2.0,3.3,0.615,1.6,6.1,7.8,5.6,3.6,1.5,1.4,0.6,4.4,3.4,20.5,2.9,541,642,12905,5655,299,359,323,5931,194,357,3491,1458,1196,5735,1197,385,448,242,13554,689,356,11536,13536,552,350,2097
Lineups,-2772-202357-203084-203992-1627812-,T. Ariza - N. Bjelica - H. Barnes - B. Bogdanovic - Y. Ferrell,1610612758,SAC,2,2,0,1.0,8.7,6.0,13.5,0.444,2.0,7.0,0.286,4.0,4.5,0.889,1.5,4.0,5.5,5.0,1.0,2.5,0.5,1.0,2.5,4.0,18.0,0.5,3507,1596,1,1,302,571,510,6495,589,266,5786,287,493,3345,1223,988,1013,276,8118,151,2319,11896,12445,279,468,5014
Lineups,-201152-203107-203897-1628436-1628990-,T. Young - T. Satoransky - Z. LaVine - L. Kornet - C. Hutchison,1610612741,CHI,6,0,6,0.0,8.7,6.8,16.7,0.41,1.7,5.8,0.286,2.3,3.5,0.667,1.3,5.5,6.8,5.0,2.7,1.2,0.5,1.3,3.5,3.2,17.7,-5.8,912,8348,13468,8348,301,512,310,7291,1334,537,5786,1348,1094,5158,1433,566,669,276,13194,927,2319,13410,13214,588,517,13233
Lineups,-201571-203082-203095-203920-1628964-,D. Augustin - T. Ross - E. Fournier - K. Birch - M. Bamba,1610612753,ORL,2,2,0,1.0,8.6,6.5,14.0,0.464,1.5,5.0,0.3,4.0,5.0,0.8,1.0,8.5,9.5,2.5,2.5,1.5,1.0,0.0,3.5,4.5,18.5,0.5,3507,1596,1,1,308,527,444,6159,1414,617,5706,287,320,3984,1645,157,251,1551,13137,689,418,1,13214,237,455,5014
Lineups,-201950-1626143-1627742-1628366-1629740-,J. Holiday - J. Okafor - B. Ingram - L. Ball - N. Melli,1610612740,NOP,3,1,2,0.333,8.6,7.7,15.3,0.5,2.7,7.7,0.348,3.3,4.3,0.769,0.7,8.0,8.7,5.3,3.0,0.7,2.0,0.7,3.3,4.7,21.3,1.3,2278,3091,10647,7430,303,357,372,3879,456,237,4614,640,534,4287,4209,170,338,261,13241,3267,70,11558,13186,227,315,3690
Lineups,-101150-202704-203210-1626149-1629013-,L. Williams - R. Jackson - J. Green - M. Harrell - L. Shamet,1610612746,LAC,7,6,1,0.857,8.6,7.9,15.6,0.505,3.1,6.7,0.468,5.0,6.0,0.833,2.0,8.0,10.0,4.6,2.6,1.0,1.0,1.6,3.3,4.4,23.9,6.7,703,327,4331,4365,313,353,365,3871,203,360,3505,148,154,3668,472,170,197,422,13184,960,418,13496,13184,252,236,369
Lineups,-202694-203901-203944-1629011-1629628-,M. Morris Sr. - E. Payton - J. Randle - M. Robinson - R. Barrett,1610612752,NYK,14,7,7,0.5,8.6,7.1,17.1,0.418,1.6,4.9,0.324,2.8,4.4,0.639,3.2,6.4,9.6,3.1,2.5,1.7,1.3,1.4,3.3,4.3,18.6,-0.1,161,242,13586,5655,315,388,275,7137,1404,852,5621,1134,533,5676,148,369,247,896,13137,650,383,13439,13184,265,451,7444
Lineups,-203915-203925-1627752-1628386-1629066-,S. Dinwiddie - J. Harris - T. Prince - J. Allen - R. Kurucs,1610612751,BKN,4,1,3,0.25,8.6,10.0,17.5,0.571,3.0,7.5,0.4,2.0,2.8,0.727,1.0,6.8,7.8,5.8,0.5,1.0,1.0,0.5,4.0,2.8,25.0,7.0,1613,3091,12228,7994,309,143,266,2987,207,245,3929,1458,1716,4897,1645,344,448,231,6227,960,418,10663,13288,1138,190,272
Lineups,-201163-201599-1627747-1627789-1629066-,W. Chandler - D. Jordan - C. LeVert - T. Luwawu-Cabarrot - R. Kurucs,1610612751,BKN,2,0,2,0.0,8.6,4.0,10.5,0.381,1.5,5.0,0.3,4.0,4.5,0.889,1.0,5.5,6.5,2.5,7.5,1.0,3.0,1.5,6.0,2.5,13.5,-7.5,3507,8348,10647,8348,310,1384,947,7972,1414,617,5706,287,493,3345,1645,566,685,1551,13787,960,7,13447,13702,1221,1007,13572
Lineups,-201229-202685-203937-1628415-1629630-,A. Tolliver - J. Valanciunas - K. Anderson - D. Brooks - J. Morant,1610612763,MEM,5,2,3,0.4,8.5,7.6,15.4,0.494,2.4,6.6,0.364,2.0,2.8,0.714,2.0,7.8,9.8,4.8,4.0,1.4,0.6,0.4,3.6,3.6,19.6,4.0,1208,1596,12228,7243,325,361,371,5749,526,372,4479,1458,1707,4955,472,213,239,406,13578,809,2225,10500,13258,491,406,930
Lineups,-101139-202397-202722-203895-1629021-,C. Miles - I. Smith - D. Bertans - J. McRae - M. Wagner,1610612764,WAS,7,3,4,0.429,8.5,7.4,18.0,0.413,1.7,7.0,0.245,2.4,3.6,0.68,1.9,6.3,8.1,4.3,2.9,1.4,1.0,0.9,4.7,4.3,19.0,-5.0,703,951,12905,7182,329,373,234,7255,1328,266,6473,1332,1090,5149,1104,378,360,456,13232,806,418,11874,13580,265,417,12838
Lineups,-203110-203922-1626156-1626161-1629672-,D. Green - G. Robinson III - D. Russell - W. Cauley-Stein - E. Paschall,1610612744,GSW,7,1,6,0.143,8.5,5.9,13.9,0.423,1.4,3.7,0.385,3.4,5.0,0.686,1.1,7.1,8.3,4.0,3.6,1.6,1.4,1.0,3.0,3.7,16.6,-2.9,703,3091,13468,8320,324,748,502,7097,1648,1480,4289,631,320,5142,1619,245,355,476,13551,684,347,11896,12655,479,612,11353
Lineups,-203914-203924-203999-1627750-1628470-,G. Harris - J. Grant - N. Jokic - J. Murray - T. Craig,1610612743,DEN,13,11,2,0.846,8.5,7.4,14.1,0.525,1.8,4.8,0.381,2.2,2.8,0.806,1.3,5.9,7.2,5.2,2.8,1.0,0.6,0.5,3.2,3.2,18.8,-0.7,189,78,10647,4392,328,375,443,3722,1294,854,4320,1405,1715,3978,1523,544,492,271,13231,960,2222,10659,13169,581,448,8058
Lineups,-203087-203933-203960-1627763-1629048-,J. Lamb - T. Warren - J. Sampson - M. Brogdon - G. Bitadze,1610612754,IND,3,2,1,0.667,8.5,9.7,14.7,0.659,1.3,3.0,0.444,1.0,2.3,0.429,1.3,6.0,7.3,5.7,3.3,2.0,2.0,0.0,3.3,3.0,21.7,4.0,2278,1596,4331,4848,321,175,420,2224,1677,1757,3600,3948,1992,7139,1433,388,484,234,13520,193,70,1,13186,596,306,930
Lineups,-200755-201950-202324-1628404-1629026-,J. Redick - J. Holiday - D. Favors - J. Hart - K. Williams,1610612740,NOP,2,1,1,0.5,8.5,6.0,15.0,0.4,4.5,8.5,0.529,2.5,4.5,0.556,4.5,7.5,12.0,5.0,4.5,1.0,0.5,0.5,2.0,3.0,19.0,4.0,3507,3091,4331,5655,333,571,376,7350,59,167,1996,1215,493,5932,48,226,99,276,13697,960,2319,10663,10872,596,417,930
Lineups,-201567-203083-203521-1626204-1629012-,K. Love - A. Drummond - M. Dellavedova - L. Nance Jr. - C. Sexton,1610612739,CLE,2,1,1,0.5,8.5,7.0,13.5,0.519,3.0,5.5,0.545,6.0,7.0,0.857,2.5,6.5,9.0,3.5,3.0,1.0,0.0,0.5,4.5,4.5,23.0,5.5,3507,3091,4331,5655,326,390,510,3776,207,553,1947,61,84,3523,385,353,269,782,13241,960,4536,10663,13544,237,249,577
Lineups,-200782-201145-201569-201935-203496-,P. Tucker - J. Green - E. Gordon - J. Harden - R. Covington,1610612745,HOU,2,1,1,0.5,8.5,9.0,15.5,0.581,4.0,9.0,0.444,2.0,2.0,1.0,0.0,5.5,5.5,6.5,1.5,1.5,1.5,0.0,1.5,4.5,24.0,4.5,3507,3091,4331,5655,318,203,366,2949,74,114,3600,1458,2160,1,6615,566,1013,137,11658,689,301,1,10114,237,220,863
Lineups,-203382-1626164-1628969-1629660-1629661-,A. Baynes - D. Booker - M. Bridges - T. Jerome - C. Johnson,1610612756,PHX,2,1,1,0.5,8.4,6.0,18.5,0.324,2.5,9.5,0.263,2.0,3.0,0.667,2.5,5.5,8.0,4.5,2.0,1.0,0.0,2.0,2.0,3.0,16.5,-2.5,3507,3091,4331,5655,336,571,222,9400,479,102,6017,1458,1226,5158,385,566,361,424,12118,960,4536,13516,10872,596,613,11146
Lineups,-201163-201599-202066-203915-1627747-,W. Chandler - D. Jordan - G. Temple - S. Dinwiddie - C. LeVert,1610612751,BKN,5,3,2,0.6,8.4,6.6,14.2,0.465,2.0,5.2,0.385,3.4,5.2,0.654,1.6,7.2,8.8,3.2,4.6,1.0,0.8,1.2,2.8,3.8,18.6,1.0,1208,951,10647,5429,338,525,441,6156,589,606,4289,633,312,5648,1204,241,334,884,13702,960,1895,13389,12634,473,453,3866
Lineups,-202722-202738-203078-1629060-1629067-,D. Bertans - I. Thomas - B. Beal - R. Hachimura - I. Bonga,1610612764,WAS,2,0,2,0.0,8.3,10.5,16.0,0.656,3.0,5.0,0.6,1.0,1.5,0.667,1.0,7.0,8.0,6.0,2.0,1.0,0.5,1.0,3.5,2.0,25.0,4.5,3507,8348,10647,8348,347,130,323,2226,207,617,1711,3948,4489,5158,1645,250,361,162,12118,960,2319,11896,13214,1495,190,863
Lineups,-202722-203894-1628972-1629010-1629021-,D. Bertans - S. Napier - T. Brown Jr. - J. Robinson - M. Wagner,1610612764,WAS,6,3,3,0.5,8.3,6.0,15.3,0.391,2.0,6.7,0.3,3.0,4.2,0.72,0.7,6.2,6.8,4.7,2.7,1.8,0.3,0.8,3.8,3.5,17.0,-4.2,912,951,12228,5655,345,571,372,7843,589,362,5706,687,562,4946,4209,383,669,408,13194,627,3277,11863,13282,501,531,12757
Lineups,-201599-203915-203925-1629058-1629651-,D. Jordan - S. Dinwiddie - J. Harris - D. Musa - N. Claxton,1610612751,BKN,2,0,2,0.0,8.3,6.0,15.5,0.387,2.0,7.0,0.286,4.5,6.5,0.692,0.5,8.5,9.0,4.5,1.5,0.0,1.5,1.0,2.0,4.0,18.5,-4.0,3507,8348,10647,8348,346,571,366,7890,589,266,5786,258,137,5112,4652,157,269,424,11658,5899,301,11896,10872,279,455,12282
Lineups,-202689-1627759-1628369-1628400-1628464-,K. Walker - J. Brown - J. Tatum - S. Ojeleye - D. Theis,1610612738,BOS,6,4,2,0.667,8.3,7.5,14.7,0.511,3.0,7.7,0.391,2.0,2.7,0.75,1.7,6.7,8.3,4.7,2.5,1.2,1.7,0.3,3.8,2.5,20.0,1.8,912,642,10647,4848,356,365,420,3840,207,237,4251,1458,1739,4343,1152,349,352,408,13137,927,286,9981,13282,1221,359,3347
Lineups,-2544-2730-200765-201162-202340-,L. James - D. Howard - R. Rondo - J. Dudley - A. Bradley,1610612747,LAL,2,2,0,1.0,8.3,6.0,14.5,0.414,2.0,6.0,0.333,1.5,2.0,0.75,2.5,5.0,7.5,2.5,3.5,4.5,1.5,1.0,5.0,1.0,15.5,1.0,3507,1596,1,1,351,571,427,7244,589,404,4647,3177,2160,4343,385,617,458,1551,13534,12,301,11896,13592,4148,712,3866
Lineups,-201144-202711-1626220-1628378-1628396-,M. Conley - B. Bogdanovic - R. O'Neale - D. Mitchell - T. Bradley,1610612762,UTA,2,1,1,0.5,8.3,7.5,13.5,0.556,3.0,5.5,0.545,3.0,3.5,0.857,0.0,7.5,7.5,5.5,3.5,1.5,0.5,1.0,4.5,2.5,21.0,3.5,3507,3091,4331,5655,357,365,510,3247,207,553,1947,687,1094,3523,6615,226,458,243,13534,689,2319,11896,13544,1221,319,1372
Lineups,-101133-202738-203078-1627780-1628418-,I. Mahinmi - I. Thomas - B. Beal - G. Payton II - T. Bryant,1610612764,WAS,3,1,2,0.333,8.2,5.7,13.3,0.425,1.3,4.0,0.333,1.3,1.7,0.8,0.3,5.0,5.3,3.3,3.0,0.0,0.3,0.7,3.0,2.3,14.0,-11.3,2278,3091,10647,7430,363,762,523,7077,1677,1000,4647,3547,4323,3984,5732,617,1066,842,13241,5899,3277,11558,12655,1375,880,13767
Lineups,-201188-1626178-1626181-1627775-1629056-,M. Gasol - R. Hollis-Jefferson - N. Powell - P. McCaw - T. Davis,1610612761,TOR,2,2,0,1.0,8.2,9.0,15.0,0.6,5.0,7.5,0.667,1.0,1.0,1.0,0.5,5.5,6.0,6.5,3.0,3.5,0.0,1.0,2.5,3.0,24.0,7.5,3507,1596,1,1,361,203,376,2506,30,245,1283,3948,5250,1,4652,566,736,137,13241,41,4536,11896,12445,596,220,267
Lineups,-203552-203939-204001-1627827-1629029-,S. Curry - D. Powell - K. Porzingis - D. Finney-Smith - L. Doncic,1610612742,DAL,8,5,3,0.625,8.2,6.5,12.5,0.52,2.4,5.5,0.432,4.1,6.1,0.673,1.1,6.1,7.3,4.1,3.1,1.0,0.8,0.5,2.3,4.3,19.5,1.6,541,447,12228,5382,360,527,613,3767,532,553,3682,285,152,5157,1628,385,489,469,13507,960,1924,10663,12341,268,407,3448
Lineups,-201571-202329-203082-203095-1628964-,D. Augustin - A. Aminu - T. Ross - E. Fournier - M. Bamba,1610612753,ORL,6,2,4,0.333,8.1,4.8,12.5,0.387,1.5,5.2,0.29,3.7,4.5,0.815,0.8,5.7,6.5,2.8,2.7,1.8,1.0,1.0,2.8,3.8,14.8,-2.2,912,1596,12905,7430,367,1193,613,7897,1414,611,5781,573,493,3934,3943,554,685,1453,13194,627,418,11896,12641,470,831,11040
Lineups,-201565-203503-1627748-1629004-1629635-,D. Rose - T. Snell - T. Maker - S. Mykhailiuk - S. Doumbouya,1610612765,DET,3,1,2,0.333,8.1,7.3,14.7,0.5,2.3,6.7,0.35,0.0,0.0,0.0,0.7,4.7,5.3,4.0,2.3,0.7,0.7,0.7,2.0,1.7,17.0,-4.7,2278,3091,10647,7430,371,377,420,3879,536,362,4604,7357,7743,7357,4209,863,1066,476,13099,3267,2018,11558,10872,2972,531,12826
Lineups,-202397-202722-203895-1629021-1629067-,I. Smith - D. Bertans - J. McRae - M. Wagner - I. Bonga,1610612764,WAS,2,1,1,0.5,8.1,6.5,16.0,0.406,2.0,7.0,0.286,3.5,3.5,1.0,3.0,4.5,7.5,3.0,2.5,0.5,1.0,1.0,3.0,4.0,18.5,-1.5,3507,3091,4331,5655,375,527,323,7333,589,266,5786,588,1094,1,154,887,458,903,13137,3659,418,11896,12655,279,455,9468
Lineups,-203109-203482-1628389-1629130-1629134-,J. Crowder - K. Olynyk - B. Adebayo - D. Robinson - K. Nunn,1610612748,MIA,3,1,2,0.333,8.1,5.3,14.7,0.364,3.0,7.7,0.391,1.3,2.3,0.571,1.0,4.0,5.0,4.0,2.3,1.7,0.3,1.0,4.7,2.7,15.0,-4.7,2278,3091,10647,7430,368,819,420,8244,207,237,4251,3547,1992,5880,1645,988,1109,476,13099,656,3277,11896,13570,1158,737,12826
Lineups,-203089-203903-1626204-1629636-1629645-,J. Henson - J. Clarkson - L. Nance Jr. - D. Garland - K. Porter Jr.,1610612739,CLE,8,4,4,0.5,8.1,6.8,14.3,0.474,3.3,8.1,0.4,1.8,2.6,0.667,1.1,6.1,7.3,5.0,2.8,1.1,1.6,0.8,4.4,3.1,18.5,0.9,541,642,12905,5655,369,514,439,5970,194,185,3929,2947,1804,5158,1628,385,489,276,13215,944,296,11767,13536,593,455,4765
Lineups,-202498-203925-204020-1627747-1628386-,L. Thomas - J. Harris - T. Johnson - C. LeVert - J. Allen,1610612751,BKN,3,1,2,0.333,8.1,7.0,19.0,0.368,2.0,6.7,0.3,1.0,1.0,1.0,4.3,5.3,9.7,3.7,1.7,1.0,0.3,0.7,3.3,2.0,17.0,-5.0,2278,3091,10647,7430,371,390,205,8206,589,362,5706,3948,5250,1,51,591,243,764,11979,960,3277,11558,13186,1495,531,12838
Lineups,-202357-203992-1627741-1628368-1628963-,N. Bjelica - B. Bogdanovic - B. Hield - D. Fox - M. Bagley III,1610612758,SAC,2,0,2,0.0,8.1,6.0,16.5,0.364,2.0,8.5,0.235,1.5,1.5,1.0,2.0,4.5,6.5,3.5,2.0,0.5,0.0,1.0,4.5,2.0,15.5,-6.5,3507,8348,10647,8348,370,571,314,8244,589,167,6488,3177,4489,1,472,887,685,782,12118,3659,4536,11896,13544,1495,712,13450
Lineups,-202357-203084-203992-1626158-1628368-,N. Bjelica - H. Barnes - B. Bogdanovic - R. Holmes - D. Fox,1610612758,SAC,6,1,5,0.167,8.1,8.5,16.2,0.526,2.0,5.3,0.375,3.5,4.5,0.778,2.3,3.3,5.7,4.2,2.0,1.2,0.5,0.5,4.2,3.8,22.5,-0.3,912,3091,13263,8276,366,268,322,3715,589,586,4341,588,493,4238,427,1658,992,465,12118,927,2319,10663,13516,470,271,7572
Lineups,-203083-203503-1628971-1629004-1629635-,A. Drummond - T. Snell - B. Brown - S. Mykhailiuk - S. Doumbouya,1610612765,DET,5,1,4,0.2,8.0,6.6,14.8,0.446,1.4,4.4,0.318,3.2,4.2,0.762,1.6,4.4,6.0,3.4,1.4,1.0,0.8,1.6,2.8,2.6,17.8,-2.6,1208,3091,12905,8190,393,525,416,6492,1653,945,5632,670,556,4323,1204,946,736,836,11609,960,1895,13498,12634,1201,515,11291
Lineups,-203083-203503-204025-1629004-1629635-,A. Drummond - T. Snell - T. Frazier - S. Mykhailiuk - S. Doumbouya,1610612765,DET,3,2,1,0.667,8.0,5.0,14.0,0.357,1.3,4.0,0.333,2.0,2.3,0.857,2.3,6.0,8.3,3.7,3.7,2.3,0.3,2.3,2.3,2.0,13.3,-1.3,2278,1596,4331,4848,384,859,444,8349,1677,1000,4647,1458,1992,3523,427,388,352,764,13557,170,3277,13744,12379,1495,1037,9347
Lineups,-201143-202699-203954-1627732-1629003-,A. Horford - T. Harris - J. Embiid - B. Simmons - S. Milton,1610612755,PHI,7,4,3,0.571,8.0,5.9,14.3,0.41,0.6,3.9,0.148,2.7,4.0,0.679,1.4,6.4,7.9,3.3,2.3,0.9,0.6,0.7,2.7,3.3,15.0,-4.3,703,642,12228,5566,392,748,438,7291,5235,1438,7034,1152,575,5152,1412,367,446,861,13096,3032,2279,11758,12617,574,737,12766
Lineups,-200826-203501-203552-1626246-1628382-,J. Barea - T. Hardaway Jr. - S. Curry - B. Marjanovic - J. Jackson,1610612742,DAL,2,1,1,0.5,8.0,9.0,14.5,0.621,1.0,2.0,0.5,2.5,2.5,1.0,0.5,5.0,5.5,5.5,2.0,0.0,1.0,0.5,1.5,3.5,21.5,-2.0,3507,3091,4331,5655,384,203,427,2448,1956,3485,2013,1215,1830,1,4652,617,1013,243,12118,5899,418,10663,10114,501,309,9805
Lineups,-201145-204060-1626144-1628378-1628396-,J. Green - J. Ingles - E. Mudiay - D. Mitchell - T. Bradley,1610612762,UTA,5,4,1,0.8,8.0,6.4,14.0,0.457,1.8,4.8,0.375,4.0,4.2,0.952,1.4,6.8,8.2,3.0,3.4,0.6,0.6,0.6,4.0,2.6,18.6,0.2,1208,642,4331,4463,391,552,444,6303,1301,857,4341,287,556,3194,1415,343,358,903,13529,3548,2225,11483,13288,1201,453,5469
Lineups,-202681-203915-203925-1627752-1628386-,K. Irving - S. Dinwiddie - J. Harris - T. Prince - J. Allen,1610612751,BKN,13,6,7,0.462,8.0,7.4,14.8,0.5,2.7,6.7,0.402,1.8,2.5,0.75,1.5,5.9,7.4,4.5,2.7,1.3,0.4,0.8,2.8,2.5,19.3,0.7,189,327,13586,7124,387,375,418,3879,454,361,3926,2911,1956,4343,1405,544,481,423,13212,876,3228,11871,12646,1219,415,4879
Lineups,-202699-203954-1627732-1629003-1629680-,T. Harris - J. Embiid - B. Simmons - S. Milton - M. Thybulle,1610612755,PHI,2,0,2,0.0,8.0,8.5,18.5,0.459,2.5,7.0,0.357,2.0,4.5,0.444,3.0,7.5,10.5,5.0,1.5,1.5,0.0,0.5,4.5,4.5,21.5,-1.0,3507,8348,10647,8348,380,268,222,6277,479,266,4546,1458,493,7130,154,226,185,276,11658,689,4536,10663,13544,237,309,8191
Lineups,-201163-201599-202066-1627789-1628021-,W. Chandler - D. Jordan - G. Temple - T. Luwawu-Cabarrot - D. Nwaba,1610612751,BKN,2,1,1,0.5,8.0,4.5,12.0,0.375,1.5,6.0,0.25,4.5,5.5,0.818,0.0,7.5,7.5,3.5,3.0,1.0,1.0,1.5,3.5,3.0,15.0,-4.0,3507,3091,4331,5655,395,1248,645,8002,1414,404,6039,258,294,3892,6615,226,458,782,13241,960,418,13447,13214,596,737,12282
Lineups,-101150-202335-203585-1626149-1629013-,L. Williams - P. Patterson - R. McGruder - M. Harrell - L. Shamet,1610612746,LAC,4,2,2,0.5,7.9,7.3,15.5,0.468,2.5,6.3,0.4,2.0,2.8,0.727,1.5,6.0,7.5,4.0,3.8,1.8,0.8,0.8,4.5,2.8,19.0,-0.3,1613,1596,10647,5655,401,383,366,6090,479,394,3929,1458,1716,4897,1223,388,458,476,13567,637,1924,11767,13544,1138,417,7513
Lineups,-202693-202704-203083-203503-1628971-,M. Morris - R. Jackson - A. Drummond - T. Snell - B. Brown,1610612765,DET,3,1,2,0.333,7.9,5.3,14.3,0.372,1.3,5.0,0.267,2.3,3.0,0.778,1.7,6.0,7.7,4.0,2.3,1.0,0.0,0.7,4.3,2.7,14.3,-2.3,2278,3091,10647,7430,397,819,433,8193,1677,617,5996,1348,1226,4238,1152,388,450,476,13099,960,4536,11558,13531,1158,863,11080
Lineups,-201937-1626164-1628969-1629028-1629661-,R. Rubio - D. Booker - M. Bridges - D. Ayton - C. Johnson,1610612756,PHX,18,12,6,0.667,7.9,7.6,15.2,0.502,1.8,5.1,0.352,3.2,3.8,0.838,1.3,6.2,7.6,4.9,1.8,1.0,0.9,0.4,3.5,3.6,20.2,3.4,87,66,13468,4848,402,360,374,3878,1310,616,4600,676,1051,3665,1433,381,456,398,12081,960,1858,10499,13214,497,358,1437
Lineups,-2738-201609-203109-203482-1629130-,A. Iguodala - G. Dragic - J. Crowder - K. Olynyk - D. Robinson,1610612748,MIA,10,6,4,0.6,7.8,7.2,13.6,0.529,4.1,8.9,0.461,3.3,4.1,0.805,0.8,6.3,7.1,6.0,1.6,1.3,0.6,0.4,4.0,4.4,21.8,6.3,360,327,12905,5429,416,384,509,3638,72,156,3541,655,572,3980,3985,376,496,162,11952,877,2225,10500,13288,253,304,388
Lineups,-201571-203082-203932-1628411-1628964-,D. Augustin - T. Ross - A. Gordon - W. Iwundu - M. Bamba,1610612753,ORL,10,8,2,0.8,7.8,6.7,15.0,0.447,1.8,5.4,0.333,2.8,3.2,0.875,1.8,5.8,7.6,3.0,1.9,1.1,1.1,1.0,2.4,2.8,18.0,0.1,360,176,10647,4463,412,516,376,6489,1301,582,4647,1131,1206,3415,1114,549,454,903,12113,952,415,11896,12433,1129,468,5523
Lineups,-1628402-1629026-1629637-1629638-1629740-,F. Jackson - K. Williams - J. Hayes - N. Alexander-Walker - N. Melli,1610612740,NOP,2,1,1,0.5,7.8,8.5,15.0,0.567,2.0,3.5,0.571,4.5,7.5,0.6,2.0,4.0,6.0,5.0,1.0,1.5,0.5,0.0,3.5,7.0,23.5,6.5,3507,3091,4331,5655,417,268,376,3182,589,1537,1858,258,77,5749,472,988,736,276,8118,689,2319,1,13214,29,240,372
Lineups,-203476-203496-203894-203952-1629633-,G. Dieng - R. Covington - S. Napier - A. Wiggins - J. Culver,1610612750,MIN,13,2,11,0.154,7.8,7.0,14.7,0.476,2.6,6.5,0.4,2.1,2.8,0.73,1.7,5.3,7.0,4.6,2.1,1.5,0.9,0.7,3.4,2.8,18.7,1.1,189,1596,13738,8318,413,390,419,5932,471,376,3929,1450,1698,4894,1150,600,498,419,13058,687,1855,11752,13208,1124,449,3863
Lineups,-204001-1626153-1628467-1628973-1629029-,K. Porzingis - D. Wright - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,3,1,2,0.333,7.8,8.0,17.0,0.471,1.7,7.0,0.238,2.0,2.0,1.0,1.7,5.3,7.0,5.0,1.3,1.3,1.0,0.7,2.3,2.0,19.7,-1.0,2278,3091,10647,7430,414,292,277,6023,1334,266,6483,1458,2160,1,1152,591,498,276,11480,825,418,11558,12379,1495,405,8191
Lineups,-200794-203924-203999-1627750-1628470-,P. Millsap - J. Grant - N. Jokic - J. Murray - T. Craig,1610612743,DEN,3,1,2,0.333,7.8,8.3,15.7,0.532,2.7,6.7,0.4,1.0,1.7,0.6,2.0,4.3,6.3,6.3,1.7,1.7,0.7,0.7,2.0,4.3,20.3,2.7,2278,3091,10647,7430,407,283,362,3625,456,362,3929,3948,4323,5749,472,952,716,148,11979,656,2018,11558,10872,258,354,2115
Lineups,-202699-203954-1626196-1627732-1629003-,T. Harris - J. Embiid - J. Richardson - B. Simmons - S. Milton,1610612755,PHI,3,2,1,0.667,7.8,5.7,14.3,0.395,0.7,3.3,0.2,2.7,3.7,0.727,1.7,4.7,6.3,3.3,2.0,1.3,0.3,1.0,3.7,4.0,14.7,-4.0,2278,1596,4331,4848,411,762,433,7812,4826,1659,6620,1157,1062,4897,1152,863,716,842,12118,825,3277,11896,13265,279,837,12282
